id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above
1423910670,20140527T000000,305000.0,,1.0,2100,9288,1.0,0,0,4,7,1050
2301400470,20140908T000000,635000.0,3.0,1.75,1530,5000,1.0,0,2,3,7,1020
1860600290,20140627T000000,1020000.0,3.0,2.25,1670,4800,1.5,0,3,3,8,1670
9267200345,20140602T000000,342000.0,2.0,,1175,1366,2.0,0,0,3,8,740
3826500170,20141111T000000,283000.0,3.0,,2130,8800,1.0,?,0,3,8,1270
9804500420,20150424T000000,430000.0,,2.75,2470,50123,1.0,0,0,3,8,1280
2895550190,20140808T000000,245000.0,,,1700,4268,2.0,0,0,3,7,1700
6699930440,20140605T000000,355500.0,3.0,,2600,5540,,0,0,3,8,2600
3543900380,20150409T000000,395000.0,3.0,1.0,1460,5000,,0,0,4,7,1460
59500050,20141216T000000,324900.0,,2.25,2010,7280,2.0,0,0,4,8,2010
9274202885,20140508T000000,660000.0,,1.75,1320,5750,1.5,0,0,5,7,1320
7701930050,20140811T000000,570000.0,3.0,,3150,20189,2.0,0,0,3,10,3150
200800480,20141106T000000,552321.0,3.0,2.5,1960,8469,,0,0,4,8,1960
3835500005,20140528T000000,1100000.0,2.0,1.75,2050,11900,1.0,0,0,4,8,2050
9543000896,20140825T000000,237000.0,,1.5,1800,9216,1.0,0,0,4,7,1800
1090000005,20150504T000000,402000.0,2.0,,1210,5600,1.5,0,0,3,7,1210
5561000430,20141016T000000,470000.0,3.0,,1830,39165,1.0,0,0,5,8,1830
1568100670,20150320T000000,395900.0,3.0,1.75,1880,8706,,0,0,3,7,940
6813600440,20141022T000000,442000.0,,1.75,860,5535,1.0,0,0,3,7,860
7701990380,20141015T000000,795000.0,4.0,2.75,2890,16397,2.0,0,0,3,10,2890
7153400010,20140812T000000,190500.0,3.0,,1390,10155,1.0,0,0,3,7,1130
5608010420,20141120T000000,808000.0,,,3340,7230,2.0,0,0,3,9,3340
9141100073,20140826T000000,500000.0,4.0,2.5,2040,6685,,0,0,3,8,2040
629400480,20140619T000000,775000.0,,,3010,15992,2.0,0,0,3,11,3010
9250900104,20141110T000000,300000.0,5.0,1.75,2110,8500,1.0,0,0,3,7,1100
9250900104,20150410T000000,496000.0,5.0,,2110,8500,1.0,0,0,3,7,1100
5104531700,20140620T000000,448000.0,,2.5,2510,6853,2.0,0,2,3,9,2510
623039026,20141125T000000,645000.0,2.0,,2770,11884,1.0,0,3,4,8,1570
7626200235,20140523T000000,464600.0,3.0,,1120,5500,1.5,0,0,4,7,1120
7228500425,20140728T000000,590000.0,3.0,1.0,1530,2370,2.0,0,0,3,8,1530
3332500095,20141007T000000,399000.0,3.0,2.5,1800,3300,2.0,0,0,3,7,1690
7950300440,20141015T000000,305000.0,2.0,1.0,1030,6000,1.0,0,0,3,7,1030
8143000280,20141121T000000,478000.0,3.0,,1210,6175,,0,0,3,7,1210
4045500715,20141217T000000,598800.0,,1.0,1090,32010,1.0,0,0,4,6,1090
1155620190,20140603T000000,430000.0,4.0,2.25,1790,7203,1.0,0,0,4,7,1110
3332000715,20140701T000000,433000.0,,1.5,1550,5053,1.0,0,0,4,7,1180
5113000420,20150320T000000,420000.0,4.0,2.75,2400,20000,1.0,0,0,3,8,1170
3223039181,20140609T000000,585000.0,4.0,1.75,2470,131790,,0,2,3,8,2470
7399300420,20140818T000000,255000.0,3.0,1.0,1170,7395,1.0,0,0,4,7,1170
1088400190,20150422T000000,305000.0,3.0,1.0,1120,10125,1.0,0,0,3,6,1120
1588600177,20150225T000000,396000.0,,1.0,1040,4420,1.5,0,0,3,6,1040
9264950420,20140508T000000,347500.0,,2.5,2460,7350,2.0,0,0,3,9,2460
5418650080,20140814T000000,900000.0,4.0,2.5,3690,11468,2.0,0,0,3,11,3690
9492800020,20140930T000000,425000.0,,,1960,43332,1.0,0,0,4,7,1400
323089173,20140519T000000,429000.0,,,1920,15124,,0,0,3,8,1920
6821102358,20150224T000000,540000.0,3.0,,1670,3135,2.0,0,0,3,8,1220
943100689,20150127T000000,324950.0,3.0,2.0,1340,9750,1.0,0,0,4,7,890
8722100825,20150429T000000,1049000.0,,2.25,2610,3357,2.0,0,0,4,7,1980
4223000280,20141029T000000,221000.0,,1.75,1540,7200,1.0,0,0,3,7,1260
1454100122,20140611T000000,405000.0,3.0,,1640,7201,,0,0,3,8,1640
3323500010,20150107T000000,1150000.0,,2.5,2100,15120,1.0,0,0,4,8,2100
9557300080,20140822T000000,588000.0,4.0,,1930,7245,1.0,0,0,4,8,1510
6306100080,20140909T000000,234950.0,,2.0,1430,10850,1.0,0,0,3,7,1430
5700001100,20141007T000000,580000.0,4.0,,2430,4995,1.5,0,0,4,7,1730
6187500080,20140716T000000,637000.0,5.0,3.0,2460,7240,1.0,0,0,3,9,1840
7369600080,20141030T000000,704000.0,,,2490,6973,1.0,0,0,4,8,1490
1623049145,20140925T000000,210000.0,2.0,1.0,880,9750,1.0,0,0,5,6,880
2877102330,20140516T000000,772000.0,4.0,,2110,3750,,0,0,3,8,2110
546001060,20150427T000000,763000.0,,1.75,1850,4388,2.0,0,0,5,8,1850
2822059091,20150218T000000,213500.0,2.0,1.5,2060,7713,1.5,0,0,4,7,2060
3971701300,20141220T000000,255000.0,2.0,1.0,1360,9367,,0,0,4,6,680
1732600050,20141017T000000,423500.0,3.0,2.0,2000,10490,1.0,0,0,3,8,1430
3585900430,20141222T000000,520000.0,3.0,,1810,18483,1.0,0,0,3,8,1810
6791000050,20140908T000000,550000.0,,2.75,2230,14400,1.0,0,0,4,8,1460
1818800289,20150121T000000,795000.0,3.0,2.75,1820,7517,1.0,0,0,3,9,1820
2738600080,20140815T000000,495000.0,4.0,,2740,2811,,0,0,3,8,2240
1310440950,20150302T000000,455000.0,,2.5,2710,6558,2.0,0,0,3,9,2710
1322049150,20150305T000000,85000.0,,1.0,910,9753,1.0,0,0,3,5,910
7200080,20141104T000000,239000.0,4.0,2.0,1980,10585,1.5,0,0,2,6,1980
1788800080,20140730T000000,184900.0,3.0,1.0,1040,10080,1.0,0,0,3,6,1040
1328320920,20150421T000000,386000.0,4.0,,2810,8560,1.0,0,0,3,8,1610
7283900185,20140604T000000,415000.0,,,2000,5962,,0,0,3,8,2000
8685500020,20150512T000000,387000.0,,1.0,1530,6372,,0,0,3,7,1210
1338800425,20150304T000000,2140000.0,6.0,4.0,5110,7128,2.5,0,0,4,11,5110
282500010,20150107T000000,685000.0,4.0,2.25,3133,16197,2.0,0,0,3,9,2533
798000630,20141031T000000,340000.0,,,2020,32710,1.0,0,0,3,7,1070
5583200345,20150511T000000,422000.0,2.0,1.0,750,4000,1.0,0,0,4,6,750
1036100130,20140808T000000,442000.0,,2.5,1980,39932,2.0,0,0,3,8,1980
795002375,20140527T000000,280000.0,,1.0,1200,6250,1.0,0,0,3,6,920
1245000461,20140703T000000,1150000.0,5.0,2.5,3580,8921,2.0,0,0,3,9,3580
6802200280,20141110T000000,279000.0,3.0,2.5,2010,11618,2.0,0,0,3,7,2010
9521100795,20140623T000000,569000.0,4.0,,1730,3884,,0,0,5,7,1060
4039800080,20140529T000000,1355000.0,5.0,,5960,13703,2.0,0,2,3,10,4770
6146600595,20150410T000000,209950.0,2.0,,860,5080,1.0,0,0,3,7,860
6380500151,20150317T000000,468000.0,3.0,1.5,1370,7697,,0,0,3,7,1370
8643000185,20150430T000000,237100.0,,1.75,1360,9603,1.0,0,0,3,7,1360
7212650950,20140708T000000,336000.0,4.0,2.5,2530,8169,2.0,0,0,3,8,2530
357000005,20141222T000000,500000.0,,2.0,1680,3813,2.0,0,0,4,7,1680
5648600010,20150426T000000,290000.0,,2.5,1580,6860,,0,0,3,7,1580
2818600010,20150314T000000,1185000.0,7.0,3.5,3890,8342,2.0,0,4,3,9,2840
9842300095,20140725T000000,365000.0,,2.0,1600,4168,1.5,0,0,3,7,1600
3977630130,20150325T000000,146300.0,,1.0,1200,9668,1.0,0,0,5,6,1200
5160300020,20140609T000000,554000.0,3.0,,1760,10780,1.0,0,0,3,8,1760
3754700050,20140618T000000,424000.0,3.0,2.0,1670,7700,1.0,0,0,3,7,1170
629860010,20150429T000000,1348000.0,4.0,3.5,4640,9827,,0,2,3,10,3210
446000010,20141119T000000,508500.0,4.0,1.5,1800,6750,1.5,0,0,4,7,1800
8562000010,20150501T000000,244500.0,,,1210,8864,1.0,0,0,3,7,1210
646910480,20141120T000000,206000.0,,2.5,1280,1566,2.0,0,0,3,7,1280
868000415,20140905T000000,643500.0,3.0,,1650,7104,2.0,0,0,3,8,1650
1826049430,20140520T000000,372500.0,4.0,,1590,10523,2.0,0,0,4,7,1590
2769600190,20140715T000000,630000.0,5.0,2.0,1900,5000,1.0,0,2,3,8,1720
3630070280,20140710T000000,418000.0,2.0,2.5,1500,3608,2.0,0,0,3,8,1500
8944460190,20150225T000000,425000.0,,2.5,2689,6688,2.0,0,0,3,9,2689
3630180470,20150205T000000,800000.0,4.0,,3250,5500,2.0,0,0,3,9,3250
6099400293,20141208T000000,208000.0,2.0,1.0,960,13438,1.0,0,0,3,7,960
6791000280,20140714T000000,476000.0,3.0,,1650,9600,1.0,0,0,4,7,1650
7796450190,20150202T000000,277500.0,3.0,2.5,1690,5171,2.0,0,0,3,8,1690
2294900010,20140813T000000,478000.0,,1.75,2790,36585,,0,0,4,8,1410
1186000095,20140708T000000,890000.0,4.0,2.75,2310,4020,3.0,0,0,5,8,2310
2770601763,20150323T000000,450000.0,3.0,,1790,1288,3.0,0,0,3,8,1390
3392100050,20140625T000000,205000.0,3.0,1.0,1230,8750,,0,0,3,6,1230
2878600655,20140718T000000,665000.0,3.0,2.0,1620,2640,1.5,0,0,5,8,1620
3299200080,20141003T000000,518000.0,,2.75,2440,12051,,0,0,5,8,1440
2564900020,20140924T000000,465000.0,4.0,,2100,7350,,0,0,3,8,2100
2111010080,20140617T000000,330000.0,,2.5,3040,7232,2.0,?,0,3,7,3040
6669080020,20141226T000000,449400.0,,,2490,5064,2.0,0,0,3,7,2490
8682300010,20150206T000000,829000.0,3.0,,2690,10443,1.0,?,0,3,9,2690
1974200020,20150220T000000,450000.0,4.0,,2190,9752,,0,0,3,8,2190
3211000190,20141001T000000,310000.0,3.0,,1490,9120,1.0,0,0,5,7,1490
6354000050,20140908T000000,615000.0,3.0,,2530,45234,2.0,0,0,4,9,2530
625049153,20140603T000000,605000.0,,,2060,4040,1.0,0,0,4,8,1120
5561000190,20140502T000000,437500.0,,2.25,1970,35100,2.0,0,0,4,9,1970
4449800595,20140922T000000,545000.0,,,1400,4000,1.5,0,0,4,7,1400
1115750190,20140717T000000,770000.0,3.0,2.5,3680,35617,1.0,0,0,3,10,2390
8644300170,20140703T000000,600000.0,5.0,,3000,13899,2.0,0,0,4,8,3000
9523102660,20140513T000000,560000.0,,1.0,1440,5000,2.0,0,0,3,7,1440
1630700380,20150130T000000,1920000.0,,5.75,7730,230868,2.0,0,0,3,12,6660
7588700007,20141124T000000,457000.0,3.0,,1170,3348,1.5,0,0,4,7,1170
3501600235,20140505T000000,585000.0,,1.0,1770,8640,,0,0,3,6,1520
9545230280,20140507T000000,560000.0,3.0,2.0,1860,13374,1.0,0,0,3,8,1860
7905200130,20150405T000000,345000.0,,,770,3008,,0,0,4,5,770
2742100250,20140720T000000,550000.0,,,3820,17745,,0,2,3,8,2440
5104540500,20140624T000000,589950.0,4.0,,3190,8195,2.0,0,0,3,10,3190
638100073,20140602T000000,327000.0,,1.5,1320,13200,,0,0,3,7,1320
3022039071,20140530T000000,800000.0,2.0,2.25,1730,31491,2.0,1,2,4,7,1730
3426079024,20140521T000000,150000.0,,,1010,25000,1.0,0,0,3,6,1010
2767604254,20140603T000000,425000.0,2.0,,1140,1182,,0,0,3,8,1140
1138010170,20140801T000000,350000.0,3.0,1.0,860,7030,,0,0,3,7,860
9407100500,20150311T000000,273000.0,3.0,1.75,1540,10545,2.0,0,0,4,6,1540
191100250,20150320T000000,750000.0,4.0,,2160,9525,1.0,0,0,3,8,1080
1557000190,20141009T000000,240000.0,,,1450,9477,1.0,?,0,4,7,1450
8732020670,20150320T000000,400000.0,,1.75,1830,9620,,0,0,4,8,1830
5029450290,20141003T000000,230000.0,3.0,1.5,1630,6625,1.0,0,0,5,7,980
8035600290,20150413T000000,372000.0,4.0,2.5,2500,8215,2.0,0,0,3,8,2500
6450301835,20140705T000000,459500.0,,,1470,4950,1.0,0,0,3,7,1030
6388930420,20140805T000000,582000.0,3.0,2.5,2380,19860,2.0,0,0,4,8,2380
2296700470,20141106T000000,465000.0,4.0,,2170,7700,1.0,0,0,3,7,1420
1473120190,20140530T000000,386000.0,3.0,2.0,2120,7560,1.0,0,0,3,9,2120
11200290,20140609T000000,546000.0,,2.5,1530,3464,2.0,0,0,3,8,1530
5530000050,20141027T000000,278000.0,3.0,,2710,9088,1.0,0,0,4,7,2060
7853220670,20140918T000000,540000.0,3.0,2.5,2860,8935,,0,0,3,8,2860
3124089049,20141208T000000,529000.0,4.0,1.75,2800,90169,2.0,0,0,3,7,2800
868000305,20140617T000000,554000.0,,1.0,1120,7104,,0,0,3,7,1120
1311200380,20140827T000000,210000.0,3.0,,1730,7210,1.0,0,0,3,7,1430
9197100101,20150504T000000,225000.0,2.0,1.0,1010,5408,1.0,0,0,4,6,1010
6646200280,20140715T000000,561600.0,4.0,2.5,2350,6624,2.0,0,0,3,9,2350
7116500920,20140520T000000,300000.0,6.0,5.25,2860,5682,2.0,0,0,3,7,2860
1068000255,20140827T000000,1650000.0,,3.5,4285,9567,2.0,0,1,5,10,3485
1240700170,20140609T000000,1017100.0,4.0,,4060,19290,2.0,0,0,3,10,4060
4031000250,20140626T000000,150000.0,3.0,1.0,1310,9612,1.0,0,0,3,7,960
7625703260,20140924T000000,400950.0,2.0,,2320,6250,1.0,0,0,3,7,1400
8651580660,20150121T000000,620000.0,,,2210,8101,2.0,0,0,3,9,2210
6117500980,20140818T000000,449000.0,4.0,2.75,2090,14141,,0,0,4,8,1680
9547205380,20140728T000000,630000.0,4.0,2.5,2240,4025,,0,2,3,7,1250
414100280,20150414T000000,336000.0,2.0,1.0,1180,7200,1.0,0,0,4,6,1180
321059091,20140605T000000,299950.0,4.0,,1560,31299,1.0,0,0,4,7,1560
7772000010,20150309T000000,352500.0,4.0,2.0,1970,7451,,0,0,3,8,1350
7200179,20141016T000000,150000.0,2.0,1.0,840,12750,,0,0,3,6,840
7200179,20150424T000000,175000.0,,1.0,840,12750,1.0,0,0,3,6,840
8029500380,20140731T000000,305000.0,3.0,2.0,1830,10873,1.0,0,0,3,8,1830
825059178,20140923T000000,2574000.0,,,4475,20424,2.0,1,4,3,12,2659
6021502750,20140715T000000,607500.0,,1.5,1800,4700,1.0,0,0,3,7,1200
9268200380,20141118T000000,505000.0,2.0,1.0,1250,5040,1.0,0,0,3,7,950
2008000420,20141027T000000,280500.0,3.0,1.75,2440,10179,,0,0,4,7,1220
8914100170,20140731T000000,610000.0,3.0,,2910,12283,2.0,0,2,3,10,2910
6654700250,20140812T000000,381000.0,,2.75,3060,6895,2.0,0,0,3,8,3060
6139800430,20140522T000000,482000.0,,2.25,2230,9600,1.0,0,0,3,8,1320
9477201470,20141022T000000,379950.0,3.0,1.0,1270,6900,1.0,0,0,3,7,1270
3025300095,20141009T000000,2500000.0,4.0,4.5,4300,19844,,0,0,3,11,4300
3211290050,20140623T000000,425000.0,,,1580,39189,,0,0,3,7,1180
7511200190,20140910T000000,580000.0,4.0,2.25,2570,36465,2.0,0,0,4,8,2570
5739601300,20150330T000000,605000.0,2.0,1.0,860,6510,1.0,0,0,3,7,860
3278602660,20140520T000000,194000.0,,1.0,820,1060,1.0,0,0,3,8,760
8078410250,20150401T000000,546200.0,4.0,,2090,8579,2.0,0,0,3,8,2090
2798000020,20140815T000000,1395000.0,4.0,3.5,3560,16782,2.0,0,0,3,10,2560
2739200050,20150403T000000,315000.0,3.0,,1860,9629,1.0,0,0,4,7,1240
9278200095,20141217T000000,465000.0,3.0,1.5,900,8690,1.5,0,0,5,6,900
3222079120,20141001T000000,330000.0,2.0,,1160,32251,,0,0,3,6,580
4401200010,20140808T000000,795000.0,4.0,,3100,7501,2.0,0,0,3,10,3100
2473250280,20140826T000000,265000.0,4.0,,2300,9100,1.0,0,0,3,7,1280
4441300170,20150112T000000,1300000.0,4.0,2.5,3110,11857,2.0,0,4,3,11,2040
723049530,20150505T000000,126500.0,3.0,1.0,1130,12212,1.0,0,0,3,6,1130
6752510010,20140805T000000,760000.0,,,2920,7901,2.0,?,0,3,9,2920
955000430,20140903T000000,540000.0,2.0,1.25,1230,1569,2.0,0,0,3,9,1050
8663100050,20140519T000000,446000.0,,2.75,2190,12687,1.0,0,0,5,7,1370
226109056,20150326T000000,170000.0,1.0,0.75,850,5600,,0,2,3,6,850
2558600130,20141023T000000,379000.0,3.0,,1500,7420,,0,0,3,7,1000
8823900290,20150317T000000,1400000.0,9.0,,4620,5508,2.5,0,0,3,11,3870
8691400080,20140620T000000,800000.0,4.0,,3150,7035,2.0,0,0,3,9,3150
621069102,20150316T000000,260000.0,3.0,,1300,10139,,0,0,3,7,1300
5456000280,20150310T000000,820000.0,5.0,,3160,8000,1.0,0,0,4,7,1580
2891400380,20150414T000000,449950.0,3.0,1.75,2070,96703,1.0,0,3,4,7,2070
2297400020,20140902T000000,392000.0,3.0,2.25,1790,7125,1.0,0,0,3,7,1220
7215721350,20150422T000000,465000.0,,,1650,4636,2.0,0,0,3,8,1650
5490210670,20140822T000000,449950.0,4.0,,2070,7312,1.0,0,0,4,7,1230
6431500122,20150428T000000,520000.0,,1.5,1580,8841,1.5,0,0,5,7,1180
3376600170,20140828T000000,546800.0,4.0,,2170,10000,1.0,0,0,3,8,1420
8861000235,20150324T000000,825000.0,4.0,2.75,2220,11925,,0,0,3,7,1560
2881700231,20150422T000000,337000.0,3.0,1.75,1440,11364,1.0,0,0,3,7,1440
534000080,20140611T000000,333000.0,2.0,1.0,720,6686,1.0,0,0,3,6,720
6371000020,20141111T000000,380000.0,2.0,2.0,1120,780,2.0,0,0,3,8,760
7212651440,20150428T000000,280000.0,3.0,2.5,1970,8426,2.0,0,0,3,8,1970
7575500080,20141120T000000,202000.0,,1.5,1420,9081,1.0,0,0,4,6,1420
7197800020,20150427T000000,585000.0,4.0,,2250,4119,2.0,0,0,3,8,2250
5592900285,20141104T000000,435000.0,,2.0,2630,9663,1.0,0,1,4,8,1330
525069127,20140523T000000,1200000.0,4.0,3.5,4740,172497,2.0,0,0,3,11,4740
2460900010,20140924T000000,364000.0,2.0,2.25,1280,2574,2.0,0,0,3,7,1280
1566100595,20140514T000000,300000.0,,,1260,8280,1.0,0,0,3,6,1260
8682291680,20150317T000000,558000.0,2.0,,1930,4601,1.0,0,0,3,8,1930
7841300285,20140811T000000,199950.0,1.0,1.5,1048,4800,,0,0,3,7,1048
6071700020,20140827T000000,515000.0,3.0,2.25,1640,8400,1.0,0,0,4,8,1640
4315700275,20141107T000000,590000.0,4.0,2.5,2380,4950,2.0,0,0,3,8,2380
2330000130,20140723T000000,813500.0,4.0,2.0,2530,15520,1.0,0,0,5,8,2220
1246700103,20150423T000000,725000.0,4.0,,2700,25870,2.0,0,0,4,8,2700
7504200250,20150428T000000,490000.0,3.0,2.25,2330,3600,,0,0,3,8,2330
3797310010,20140827T000000,277000.0,3.0,,2160,9612,,0,0,3,7,2160
4058000010,20140509T000000,325000.0,4.0,,1470,70800,,0,0,3,7,1470
3888100022,20140925T000000,649800.0,4.0,2.5,2280,9827,,0,0,3,8,2280
1934800022,20140723T000000,425000.0,3.0,,1280,3200,1.5,0,0,3,7,1280
3501100280,20150329T000000,460000.0,2.0,1.0,850,4650,1.0,0,0,3,7,850
2725069108,20140805T000000,750000.0,3.0,3.25,4610,81935,2.0,0,0,4,9,4610
126039413,20140710T000000,469000.0,,,2690,11745,,0,0,3,8,1790
461001435,20140610T000000,566000.0,,1.75,2440,5000,,0,0,3,8,1340
6403500290,20140502T000000,407500.0,3.0,,1930,10460,2.0,0,0,3,8,1930
2826049108,20141028T000000,353500.0,,1.0,800,8775,,0,0,3,6,800
1823069102,20140508T000000,524000.0,,,2430,73151,1.0,0,0,3,8,2430
4233400280,20140822T000000,264950.0,,2.5,1990,9656,2.0,0,0,3,7,1990
1088800470,20141028T000000,547500.0,,2.5,2550,10355,2.0,0,0,3,9,2550
2025701060,20141117T000000,264500.0,,2.25,1370,7087,2.0,0,0,3,7,1370
7922900250,20140520T000000,507500.0,3.0,2.0,2020,8118,1.0,0,0,3,7,1020
6372000280,20141008T000000,560000.0,3.0,3.5,1560,2198,2.0,0,0,3,8,1180
1424130050,20141216T000000,995000.0,5.0,,5610,22529,2.0,0,0,3,11,4090
7942601435,20150324T000000,835000.0,6.0,2.0,3560,5120,,0,2,3,9,3560
3959401284,20140626T000000,440000.0,,1.5,2120,6290,1.0,0,0,4,8,1220
1370802335,20140728T000000,1015000.0,,2.5,2920,5629,1.0,0,2,5,8,1460
4058801680,20140523T000000,300000.0,,,1340,7788,1.0,0,2,3,7,1340
3501100050,20141210T000000,125000.0,3.0,,1230,4800,1.5,0,0,1,6,1230
1231000895,20141105T000000,986000.0,,,2840,5900,2.0,0,0,3,10,1920
7129300500,20140812T000000,315000.0,4.0,,2080,5650,1.0,0,0,3,7,1680
6752600050,20140812T000000,320000.0,,2.5,2070,7007,2.0,0,0,3,7,2070
3303990380,20141204T000000,972000.0,,3.25,4010,13797,2.0,0,0,3,11,4010
2579500006,20140909T000000,760000.0,3.0,,2190,10000,1.0,0,0,4,7,1540
3365900462,20140903T000000,265000.0,4.0,3.0,1730,7264,2.0,0,0,3,6,1730
2695600130,20141118T000000,355000.0,2.0,,1250,4558,1.0,0,0,3,7,1250
3438501700,20140827T000000,300000.0,,1.0,1300,20812,1.0,0,0,3,6,1300
3876311350,20140826T000000,474950.0,,2.5,2080,8347,,0,0,4,7,1460
4046710050,20140827T000000,470000.0,4.0,2.0,2180,17180,2.0,0,0,4,7,2180
1725059259,20141125T000000,437500.0,3.0,1.0,1630,16393,1.0,0,0,3,7,1630
7518503220,20141028T000000,520000.0,2.0,1.5,1840,3825,1.0,0,0,3,8,1040
3445000005,20141117T000000,237600.0,2.0,1.0,1370,11584,1.0,0,0,4,6,1370
3530420020,20140711T000000,162950.0,,1.0,950,2784,1.0,0,0,4,8,950
6893300290,20141111T000000,457000.0,,1.75,1690,6375,,0,0,3,8,1690
7856560480,20140808T000000,635000.0,,,1780,11000,1.0,0,0,4,8,1210
8121100415,20140530T000000,735000.0,4.0,3.0,2840,4120,1.5,0,0,4,8,2060
3754501060,20140918T000000,910000.0,,2.5,2000,5150,,0,4,3,9,2000
3278602040,20141021T000000,346500.0,3.0,3.25,1570,2048,2.0,0,0,3,8,1290
1592000050,20140905T000000,655000.0,4.0,2.5,2370,9517,1.0,0,0,3,9,1630
1324079007,20141110T000000,425000.0,3.0,1.75,1610,144619,1.0,0,0,3,7,1610
7140600225,20150217T000000,137000.0,3.0,,1300,10125,1.0,0,0,4,6,1300
200500680,20140715T000000,557500.0,3.0,,2620,11056,2.0,0,0,3,9,2620
421079142,20140509T000000,415000.0,4.0,,3060,48787,2.0,?,0,3,8,3060
9346700280,20140620T000000,830000.0,,2.25,2780,10192,2.0,0,0,4,9,2780
293800680,20150415T000000,949000.0,4.0,,4270,85643,2.0,0,0,3,11,4270
339600190,20141014T000000,420000.0,3.0,1.0,1310,3963,1.0,0,0,5,7,1310
1787600190,20150403T000000,353000.0,2.0,1.0,1100,7500,1.0,0,0,3,7,1100
2026079016,20140904T000000,560000.0,3.0,1.75,1480,383328,1.5,0,0,3,8,1480
8673400086,20140502T000000,445700.0,,,1270,1180,3.0,0,0,3,8,1270
2760200050,20140717T000000,226000.0,4.0,1.0,1270,6459,,0,0,3,7,1270
3205000050,20141205T000000,358000.0,3.0,,890,9870,1.0,0,0,4,7,890
2201500680,20150305T000000,501000.0,3.0,1.75,1480,8667,1.0,0,0,5,7,740
4022902555,20150321T000000,609000.0,,,3240,23870,1.0,0,0,3,9,1840
3410600080,20140709T000000,734950.0,4.0,3.25,4280,47179,2.0,0,0,3,10,3050
7385300020,20140613T000000,725000.0,5.0,2.5,3210,12000,1.0,0,0,4,8,1830
3876312570,20140811T000000,350500.0,3.0,,1870,7200,1.0,0,0,3,7,1390
5016002275,20140602T000000,610000.0,5.0,2.5,3990,3839,1.0,0,0,4,8,1990
3213200250,20141106T000000,605125.0,2.0,1.0,1160,5029,1.0,0,0,3,7,910
6448000010,20150428T000000,1388000.0,4.0,,2940,20384,2.0,0,0,4,9,2940
1330900050,20150421T000000,550000.0,3.0,,1850,37264,2.0,0,0,3,8,1850
2810600022,20141007T000000,335000.0,,1.75,1060,1202,2.0,0,0,3,7,760
1761600050,20141231T000000,397000.0,,2.0,1100,9165,1.0,0,0,4,7,1100
4233400480,20141124T000000,240000.0,,2.0,1190,10299,1.0,0,0,3,7,1190
4222310680,20140926T000000,240000.0,3.0,2.0,1030,11118,,0,0,5,7,1030
5630500005,20141120T000000,262500.0,,,1140,14373,1.0,0,0,3,7,1140
9523102040,20140922T000000,440000.0,3.0,1.5,2260,5300,1.0,0,0,3,7,1200
2626119028,20150323T000000,160000.0,,1.0,1140,3240,1.5,0,0,4,6,1140
5015001680,20140611T000000,427000.0,4.0,1.0,1860,4736,1.5,0,0,1,7,1860
7202360430,20140701T000000,920000.0,4.0,,4080,10666,,0,0,3,9,4080
3880900170,20140805T000000,2300000.0,4.0,2.5,3280,7100,2.0,0,4,3,10,2180
926069142,20141124T000000,480000.0,4.0,2.5,2870,35757,2.0,0,0,4,9,2870
2790410250,20140505T000000,615000.0,,,2300,11700,,0,0,4,9,1960
6681500080,20140822T000000,736500.0,,,2230,4800,,?,0,4,7,1290
9274201809,20141119T000000,542500.0,3.0,2.5,1920,1649,2.5,0,0,3,8,1600
418000415,20150319T000000,191000.0,2.0,1.0,700,5000,1.0,0,0,5,6,700
8078460050,20140718T000000,730000.0,4.0,2.5,2740,11975,,0,0,4,8,2740
7151700585,20141125T000000,1225000.0,5.0,2.25,3440,5000,2.0,0,2,5,9,3440
2722059292,20140604T000000,129000.0,1.0,,650,15364,1.0,0,0,4,5,650
2223059099,20140709T000000,284000.0,3.0,1.5,1500,10018,1.0,0,0,4,7,1500
1703050500,20150321T000000,645000.0,3.0,2.5,2490,5978,2.0,0,0,3,9,2490
6386600130,20140624T000000,218000.0,,1.5,1330,7600,1.0,0,0,4,7,1330
9194102188,20141009T000000,675000.0,4.0,3.5,3190,6875,2.0,0,2,3,8,2120
2464400285,20141229T000000,575000.0,3.0,,1590,2910,2.0,0,0,3,7,1110
6450301310,20141030T000000,225000.0,,,830,5720,,0,0,4,6,830
7427800080,20150408T000000,626000.0,,2.25,1810,5107,2.0,0,0,3,8,1810
40000669,20150319T000000,499950.0,4.0,2.5,2910,20067,2.0,0,0,3,9,2910
5538300225,20140513T000000,405000.0,,1.75,2180,13529,1.0,0,0,3,7,1090
4239400840,20141029T000000,152500.0,3.0,1.0,1090,3523,,0,0,4,6,1090
8035650500,20140716T000000,325000.0,4.0,,2160,6825,2.0,0,0,3,8,2160
3888100029,20140529T000000,475300.0,3.0,1.0,2110,10005,1.0,0,0,5,7,1110
4364700585,20150408T000000,485000.0,3.0,1.75,2180,7318,1.0,0,0,4,7,1210
9839300285,20150412T000000,720000.0,3.0,2.5,2100,2200,2.0,0,0,4,7,1500
6141100380,20140515T000000,465000.0,3.0,,1410,6886,1.0,0,0,3,7,1410
5652601330,20140604T000000,489000.0,3.0,1.5,1020,9072,1.0,0,0,3,7,920
3025059093,20140729T000000,3100000.0,5.0,,5090,23669,2.0,0,0,3,12,5090
