id,Reviews,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
8669,11402,0,Everyone,Productivity,"November 7, 2017",1.3.0,5.0 and up
8670,1007,0,Everyone,Entertainment,"July 1, 2018",7.0,4.1 and up
8671,401648,0,Everyone,Action,"April 12, 2017",1.6.1,4.0.3 and up
8672,8193,0,Everyone,Arcade,"September 16, 2016",1.0.7,4.0.3 and up
8673,97,0,Everyone,Sports,"June 28, 2017",1.0,4.1 and up
8674,1115,0,Everyone,Arcade,"July 7, 2017",1.0,4.3 and up
8675,1853,0,Everyone,Entertainment,"May 10, 2018",1.8,4.0 and up
8676,1623,0,Mature 17+,Personalization,"June 23, 2018",2.7,4.0.3 and up
8677,787,0,Everyone,Social,"February 17, 2018",2.4.2,4.0.3 and up
8678,18,0,Teen,Photography,"August 4, 2018",1.5,4.1 and up
8679,1922,0,Everyone,Entertainment,"January 9, 2018",1.13,4.1 and up
8680,175,0,Everyone,,"May 26, 2017",1.2,4.0.3 and up
8681,784,0,Everyone,Photography,"April 29, 2018",1.00.15,4.1 and up
8682,1283,0,Everyone,Tools,"August 4, 2018",4.1.0,4.1 and up
8683,67,0,Everyone,Photography,"March 29, 2017",1.0,4.0.3 and up
8684,10786,0,Mature 17+,Personalization,"May 20, 2018",2.3.1,4.3 and up
8685,623,0,Everyone,,"August 11, 2017",1.0.1,3.0 and up
8686,39,0,Everyone,,"April 13, 2017",1.0,4.0.3 and up
8687,293,0,Everyone,Personalization,"August 3, 2018",1.4,4.0.3 and up
8688,4813,0,Everyone,Photography,"March 19, 2016",1.5,2.2 and up
8689,12,0,Teen,Photography,"October 19, 2017",1.0,4.1 and up
8690,3003,0,Everyone,Entertainment,"May 7, 2018",1.8,4.0 and up
8691,2,0,Everyone,Photography,"June 28, 2018",1.1,4.0 and up
8692,48,0,Everyone,Social,"May 12, 2017",1.3,4.0.3 and up
8693,16,0,Teen,,"July 12, 2018",2.1.5,4.0.3 and up
8694,88,0,Everyone,,"September 29, 2017",2.5,4.1 and up
8695,49,0,Teen,,"May 31, 2018",1.7,4.1 and up
8696,694,0,Everyone,Entertainment,"August 1, 2018",1.6,4.2 and up
8697,634,0,Teen,,"December 23, 2015",1.0,2.3.3 and up
8698,131,0,Everyone,,"November 29, 2017",1.2.1,4.1 and up
8699,1,0,Everyone,,"May 30, 2018",1.0,4.0.3 and up
8700,56,0,Everyone,,"May 16, 2017",1.0,4.0.3 and up
8701,666,0,Everyone,Photography,"June 20, 2018",6.1,4.0.3 and up
8702,25,0,Teen,Lifestyle,"July 22, 2017",1.0,4.0 and up
8703,93,0,Teen,Social,"November 29, 2017",7.6.5,4.1 and up
8704,121,0,Mature 17+,Lifestyle,"December 29, 2017",DPSTATUS1.0.1,4.0.3 and up
8705,38,0,Everyone,Social,"August 4, 2018",1.0.4,4.2 and up
8706,39,0,Everyone,Social,"January 1, 2018",20,4.1 and up
8707,19,0,Everyone,Entertainment,"January 5, 2018",1.0.4,4.0.3 and up
8708,91,0,Everyone,Entertainment,"May 31, 2018",9.0,4.1 and up
8709,12111,0,Everyone,,"May 3, 2018",1.47,4.3 and up
8710,132,0,Everyone,Entertainment,"March 26, 2017",2.0.5,4.0.3 and up
8711,38,0,Everyone,,"June 15, 2018",5.2,4.4 and up
8712,42,0,Everyone,Photography,"September 1, 2015",1.0,4.0 and up
8713,132,0,Everyone,Art & Design,"January 4, 2018",1,4.1 and up
8714,302,0,Everyone,,"June 15, 2017",15|06|17,4.1 and up
8715,742,0,Everyone,Food & Drink,"July 25, 2018",2.1.0,4.1 and up
8716,336,0,Everyone,Food & Drink,"May 18, 2018",1.4.1,4.1 and up
8717,41,0,Everyone,,"December 20, 2017",1.1,4.0 and up
8718,8432,0,Everyone 10+,Adventure,"July 16, 2018",1.4.0,4.1 and up
8719,42,0,Teen,Food & Drink,"July 18, 2018",1.0,5.0 and up
8720,7812,$19.99,Everyone 10+,Role Playing,"April 4, 2017",1.1.4,4.0 and up
8721,3,0,Everyone,Business,"April 17, 2018",1.10,4.1 and up
8722,1661,$9.99,Everyone,,"March 9, 2018",1.0.5,4.0 and up
8723,617,$1.99,Everyone,Photography,"November 22, 2016",1.5.10.NA,3.2 and up
8724,9659,$2.99,Everyone,,"March 10, 2017",1.0.7,2.3 and up
8725,2576,$4.99,Everyone,,"March 9, 2018",1.0.5,4.0 and up
8726,19373,0,Everyone,Food & Drink,"July 31, 2018",3.3.6,4.4 and up
8727,3358,$14.99,Everyone,Role Playing,"August 1, 2018",1.0.4,2.3 and up
8728,145646,0,Everyone,,"July 31, 2018",5.15.0,4.4 and up
8729,3,0,Everyone,Business,"October 5, 2015",1.2,4.2 and up
8730,0,0,Everyone,,"July 6, 2018",1.1,2.1 and up
8731,1911,0,Everyone,Maps & Navigation,"March 17, 2018",di-v3.4.0.4,4.3 and up
8732,28140,0,Everyone,Lifestyle,"July 30, 2018",5.0.4,4.2 and up
8733,5485,0,Everyone,Photography,"April 28, 2016",1.2.3,3.2 and up
8734,11250,$9.99,Everyone 10+,Role Playing,"June 12, 2018",2.0.4,4.2 and up
8735,15,0,Everyone,Business,"March 10, 2016",3.2,2.2 and up
8736,5093,0,Everyone,,"April 10, 2018",1.9.0,4.2 and up
8737,8450,$13.99,Everyone,Role Playing,"March 15, 2017",1.1.3,2.3.3 and up
8738,194,0,Everyone,Food & Drink,"July 12, 2018",1.3.1,4.4 and up
8739,13492,0,Teen,Role Playing,"July 9, 2018",1.1.4g,4.1 and up
8740,272,0,Everyone,Shopping,"November 11, 2012",1.1.6,2.2 and up
8741,2362,0,Everyone,Action,"July 17, 2013",1.3,2.3 and up
8742,139432,0,Everyone,Adventure,"November 20, 2013",1.5,2.1 and up
8743,707,0,Everyone,,"February 4, 2018",1.5,4.1 and up
8744,1638,0,Everyone,Lifestyle,"April 11, 2018",1.20,4.3 and up
8745,6512,0,Everyone,,"April 12, 2018",5.7.0,4.4 and up
8746,7896,0,Everyone,,"November 25, 2013",1.6,Varies with device
8747,68270,0,Everyone,Food & Drink,"June 20, 2018",5.0.0,4.4 and up
8748,21381,0,Everyone,Food & Drink,"July 24, 2018",7.9.0.0,4.4 and up
8749,58575,0,Teen,Action,"February 21, 2018",2.55,4.1 and up
8750,32881,0,Everyone,Sports,"August 7, 2018",0.0.80,4.1 and up
8751,6,0,Everyone,,"July 13, 2018",3.1.0,4.0 and up
8752,10225,0,Everyone,,"August 6, 2018",4.4.2,5.0 and up
8753,1,0,Everyone,Personalization,"May 22, 2018",1.1.0,4.0 and up
8754,441,0,Everyone,,"April 3, 2018",2.2.0,4.1 and up
8755,455496,0,Everyone,Food & Drink,"August 1, 2018",4.11.1,4.4 and up
8756,84,$4.29,Mature 17+,Productivity,"April 29, 2016",2.3.9,3.2 and up
8757,475369,0,Everyone,Racing,"March 6, 2018",1.14,4.0.3 and up
8758,358633,0,Everyone,Racing,"May 3, 2018",1.32,4.0.3 and up
8759,1094094,0,Everyone,Tools,"July 10, 2018",Varies with device,Varies with device
8760,23347,0,Everyone,Tools,"May 28, 2018",3.2.0.169,2.3 and up
8761,1626,0,Everyone 10+,Simulation,"July 5, 2018",1.8,4.1 and up
8762,14432,0,Everyone,Casual,"September 21, 2017",1.5,4.0.3 and up
8763,36578,0,Everyone,Education;Pretend Play,"August 3, 2018",Varies with device,Varies with device
8764,14253,0,Everyone,Racing,"January 18, 2018",3.1,4.0 and up
8765,15829,0,Everyone,Racing,"July 24, 2018",1.29,4.0 and up
8766,101738,0,Everyone,Tools,"July 26, 2018",2.2.82,4.0 and up
8767,372553,0,Everyone,Tools,"August 6, 2018",3.0.1114,4.1 and up
8768,6716,0,Mature 17+,Video Players & Editors,"June 25, 2018",3.0.6,4.4 and up
8769,3345,0,Everyone,Simulation,"May 12, 2018",1.0,4.1 and up
8770,200450,0,Everyone,,"July 26, 2018",1.39,4.1 and up
8771,42182,0,Everyone,Arcade,"January 6, 2018",1.11,4.1 and up
8772,87,0,Everyone,Health & Fitness,"July 28, 2018",2.5,4.0.3 and up
8773,2700,0,Everyone,Board,"January 3, 2018",1.06,4.1 and up
8774,2310,0,Everyone,,"January 4, 2018",1.06,4.1 and up
8775,594406,0,Everyone,Tools,"July 20, 2018",Varies with device,Varies with device
8776,3847,0,Everyone,,"January 3, 2018",1.05,4.1 and up
8777,85317,0,Everyone,Board,"January 15, 2018",1.54,4.0.3 and up
8778,265,$2.99,Everyone,Education;Pretend Play,"July 21, 2016",1.0,4.0 and up
8779,54,$2.99,Everyone,Puzzle,"June 29, 2018",1.2,4.1 and up
8780,1013,$2.99,Everyone,Education;Creativity,"April 26, 2017",1.7,4.0 and up
8781,2311,$1.99,Everyone,Casual;Pretend Play,"January 15, 2015",1.01,4.0 and up
8782,2419,0,Everyone,Puzzle,"March 31, 2018",1.2.7,4.0 and up
8783,97209,0,Everyone,Board,"January 14, 2018",1.41,4.0.3 and up
8784,4518,0,Everyone,Simulation,"December 17, 2017",3.3,4.1 and up
8785,146,0,Mature 17+,,"February 28, 2018",5.3.8,4.0 and up
8786,3397,$3.99,Everyone,,"December 9, 2014",1.8,4.0 and up
8787,3580,0,Everyone,Casual,"April 30, 2018",1.8,4.4 and up
8788,18,$4.99,Mature 17+,Adventure,"July 23, 2018",1.0,7.0 and up
8789,11748,0,Teen,,"October 31, 2016",1.3,4.0.3 and up
8790,1205,0,Everyone,Productivity,"June 10, 2018",2,4.0 and up
8791,267,0,Everyone,Entertainment,"March 8, 2017",2.1.0,4.0.3 and up
8792,183,0,Everyone,,"June 14, 2018",2.1,4.1 and up
8793,76,$4.99,Everyone,Health & Fitness,"January 26, 2015",1.1,2.2 and up
8794,429,$3.99,Everyone,Books & Reference;Education,"February 26, 2018",2.05,4.0.3 and up
8795,138872,0,Everyone,Tools,"May 15, 2018",2.0.1077,4.1 and up
8796,1091,$2.99,Everyone,Education;Pretend Play,"December 5, 2013",1.6,2.0.1 and up
8797,11788,0,Everyone,Educational;Pretend Play,"August 10, 2017",1.01,4.0 and up
8798,23022,0,Everyone,,"August 2, 2018",2.16,4.1 and up
8799,22,0,Everyone,Books & Reference,"September 1, 2016",1.1,2.3 and up
8800,1985,0,Everyone,Puzzle,"December 30, 2017",1.05,4.1 and up
8801,3725,$2.99,Everyone,Educational;Pretend Play,"February 17, 2016",1.96,4.0 and up
8802,1357,$2.99,Everyone,Educational;Pretend Play,"February 16, 2016",1.6,4.0 and up
8803,19291,0,Everyone,Board,"January 2, 2018",1.24,4.1 and up
8804,68,0,Everyone,Education,"April 5, 2017",0.1,2.3 and up
8805,87766,$4.99,Everyone,Action,"July 19, 2016",r2.5.0.3a,2.3 and up
8806,14002,0,Everyone,,"July 26, 2018",pb1.0.0.1,4.0.3 and up
8807,22896,0,Everyone,Arcade,"July 26, 2018",pb1.0.0.1,4.0.3 and up
8808,107778,0,Everyone,Arcade,"February 12, 2016",47,2.3.3 and up
8809,2218,0,Everyone,Arcade,"October 18, 2017",2.0,4.0 and up
8810,10676,0,Everyone,Productivity,"May 23, 2018",4.11.0,4.1 and up
8811,2596,0,Everyone,Tools,"July 19, 2018",2.0.1,5.0 and up
8812,71852,0,Everyone,Tools,"May 23, 2018",1.12.0,4.1 and up
8813,4908,0,Everyone,Tools,"May 23, 2018",2.8.0,4.0 and up
8814,7335,0,Everyone,Video Players & Editors,"July 17, 2018",Varies with device,Varies with device
8815,12443,0,Everyone,,"August 6, 2018",Varies with device,Varies with device
8816,2046,0,Everyone,Productivity,"June 11, 2018",1.10.1,4.4 and up
8817,3227,0,Everyone,Productivity,"July 26, 2018",3.0.1,4.1 and up
8818,253,0,Everyone,Tools,"June 13, 2018",1.1.8,4.1 and up
8819,1576,0,Everyone,,"August 5, 2018",2.1.1,4.1 and up
8820,368,0,Everyone,Productivity,"August 2, 2018",Varies with device,5.0 and up
8821,2,0,Everyone,Tools,"March 23, 2018",2.0.180226.1,4.0 and up
8822,14,0,Everyone,Tools,"March 21, 2015",1.0,2.3 and up
8823,0,0,Everyone,Arcade,"June 13, 2018",Varies with device,Varies with device
8824,21,$12.99,Everyone,Business,"January 30, 2017",Varies with device,Varies with device
8825,15,0,Everyone,Casual,"January 19, 2016",1,2.3 and up
8826,3,$2.60,Everyone,Productivity,"May 19, 2014",1.0,1.5 and up
8827,5,0,Everyone,Tools,"March 23, 2018",2.0.180226.1,4.2 and up
8828,2962,0,Everyone,,"July 9, 2018",3.67,2.3.3 and up
8829,0,0,Everyone,,"November 3, 2017",1.7,4.4 and up
8830,13,0,Everyone,Photography,"January 29, 2018",1.2.0.9,5.0 and up
8831,768,0,Everyone,,"June 5, 2013",1.0,1.5 and up
8832,1,0,Everyone,,"March 5, 2018",2.0,4.2 and up
8833,35,0,Everyone,Tools,"October 23, 2017",0.2,2.2 and up
8834,3,0,Everyone,Business,"April 27, 2018",1.7.7,4.1 and up
8835,2,0,Everyone,,"May 22, 2018",2.983,5.0 and up
8836,21423,0,Everyone,Action,"May 4, 2018",1.7.3,2.3 and up
8837,22382,0,Everyone,,"March 22, 2018",6.93,2.3.3 and up
8838,877576,0,Everyone,Casual,"May 14, 2016",6.0,2.0 and up
8839,12,0,Everyone,Productivity,"August 3, 2018",1.2.2,4.1 and up
8840,0,0,Everyone,,"May 21, 2018",1.2,4.1 and up
8841,9,0,Everyone,Education,"February 12, 2017",0.5,4.0 and up
8842,1417,$3.28,Everyone,Tools,"August 15, 2017",5.1,4.1 and up
8843,2,0,Everyone,Business,"November 21, 2017",1.0,4.4 and up
8844,5,0,Everyone,Education,"July 3, 2018",2.0,4.1 and up
8845,631,0,Everyone,Weather,"May 30, 2015",2.20,2.3 and up
8846,1,$4.99,Everyone,Photography,"February 2, 2017",1.5,4.0 and up
8847,22032,0,Everyone,Tools,"August 17, 2017",5.1,4.1 and up
8848,162933,0,Everyone,Sports,"May 11, 2018",25.7,4.1 and up
8849,127,0,Everyone,Tools,"May 30, 2015",1.31,2.2 and up
8850,1,0,Everyone,Business,"April 27, 2018",1.7.7,4.1 and up
8851,4,0,Everyone,Finance,"May 16, 2017",3.10,2.2 and up
8852,0,0,Everyone,Lifestyle,"July 24, 2018",7.2.2,4.1 and up
8853,9,0,Everyone,Productivity,"May 21, 2015",1.7,2.3 and up
8854,2,$2.99,Everyone,,"March 20, 2017",1.1,4.2 and up
8855,6,0,Everyone,Entertainment,"July 29, 2017",1.3,2.2 and up
8856,2,0,Everyone,Business,"September 19, 2017",2.1.1,4.1 and up
8857,477,0,Everyone,Education,"February 22, 2018",1.1,4.0.3 and up
8858,39,0,Everyone,,"December 7, 2017",1.1.4,4.1 and up
8859,110,0,Everyone,Simulation,"April 23, 2017",1.0.6,2.3 and up
8860,10,0,Everyone,Tools,"December 5, 2017",3.0,2.2 and up
8861,190086,$2.99,Everyone,,"July 13, 2018",3.16,2.3.3 and up
8862,3,0,Everyone,Entertainment,"April 3, 2015",4.1.1,2.3.3 and up
8863,8,0,Everyone,Communication,"July 6, 2018",1.0.56,2.3.3 and up
8864,63779,0,Everyone,,"July 16, 2018",1.5.6,5.0 and up
8865,1312936,0,Everyone,Sports,"July 31, 2018",3.4.06,4.4 and up
8866,25,0,Everyone,,"August 9, 2016",1.2,2.2 and up
8867,4,0,Everyone,Auto & Vehicles,"October 28, 2016",0.20,4.0 and up
8868,10,0,Everyone,Sports,"February 17, 2014",1.01,2.1 and up
8869,1,0,Everyone,,"November 20, 2017",2.0.0,4.3 and up
8870,1,0,Everyone,Shopping,"July 25, 2018",1.0.1,4.1 and up
8871,0,0,Everyone,Business,"February 6, 2018",1.1.0,4.0 and up
8872,0,0,Everyone,Art & Design,"March 14, 2017",4.0,4.2 and up
8873,0,0,Everyone,Health & Fitness,"August 7, 2018",1.0.7,5.0 and up
8874,6,0,Everyone,,"October 6, 2017",1.1.0,4.4 and up
8875,18,0,Everyone,Health & Fitness,"February 6, 2018",1.0.6,4.1 and up
8876,1,0,Everyone,,"March 27, 2018",3.1,2.2 and up
8877,0,0,Everyone,Productivity,"November 29, 2017",8.0,4.0.3 and up
8878,13,0,Everyone,,"January 17, 2018",1.1,4.0.3 and up
8879,783025,0,Everyone,,"June 7, 2018",1.7.2,4.2 and up
8880,4328,$2.99,Everyone 10+,,"June 1, 2018",1.2.1,4.1 and up
8881,137338,0,Everyone,Racing,"July 13, 2018",1.44,4.1 and up
8882,44,0,Everyone,Health & Fitness,"August 1, 2018",V1.0.1,4.3 and up
8883,0,0,Everyone,,"June 7, 2018",1.1,4.4 and up
8884,18,0,Everyone,Shopping,"July 11, 2018",0.8.2,4.0 and up
8885,27,0,Everyone,Sports,"October 7, 2017",0.22,4.1 and up
8886,24,0,Everyone,Sports,"June 30, 2018",4.1,4.0.3 and up
8887,199739,0,Everyone,,"August 6, 2018",1.18.8,4.0.3 and up
8888,206,$4.99,Everyone,,"February 11, 2018",14.0,4.0.3 and up
8889,1,0,Everyone,,"April 18, 2018",1.0.2,4.0 and up
8890,6231,0,Everyone,Sports,"February 9, 2018",10.36,4.2 and up
8891,499,$3.99,Everyone,,"May 10, 2018",1.0.13,5.0 and up
8892,168,0,Teen,,"March 27, 2015",1.0,2.3 and up
8893,124,0,Everyone,News & Magazines,"June 29, 2018",4.9.0,4.1 and up
8894,24985,0,Everyone,Tools,"July 27, 2018",2.2.927,4.1 and up
8895,12759815,0,Everyone,,"July 25, 2018",3.1.2,4.0 and up
8896,7578,0,Everyone,,"July 24, 2018",3.98,4.2 and up
8897,13479633,0,Everyone,Tools,"June 5, 2018",4.8.7.8,4.0 and up
8898,436615,0,Everyone,Tools,"June 5, 2018",3.3.1,4.0.3 and up
8899,465831,0,Everyone,Tools,"July 23, 2018",1.5.9.9,4.0 and up
8900,67707,0,Everyone,Personalization,"February 7, 2016",1.8.0.4,4.0 and up
8901,4847,0,Everyone,Tools,"June 29, 2016",3.0.0.2071,4.0 and up
8902,1133539,0,Everyone,,"April 1, 2016",6.4.0.4,4.0 and up
8903,21762,0,Everyone,Video Players & Editors,"August 16, 2017",Varies with device,4.0.3 and up
8904,20941,0,Everyone,,"December 23, 2016",1.12.23,4.0 and up
8905,93930,0,Everyone,Communication,"August 1, 2018",4.0.8,4.2 and up
8906,5174,0,Everyone,Tools,"April 26, 2018",2.0.0,4.0 and up
8907,935,0,Teen,Entertainment,"March 26, 2018",6.4.1,4.3 and up
8908,19234,0,Everyone,Tools,"February 23, 2017",3.1.3,4.0.3 and up
8909,7605,0,Everyone,,"April 10, 2018",1.2.2.2,4.3 and up
8910,73821,0,Everyone,,"March 7, 2018",Varies with device,Varies with device
8911,12993,0,Everyone,Tools,"January 9, 2017",1.3.0,2.3.3 and up
8912,868,0,Everyone,Personalization,"October 15, 2015",1.1,4.0 and up
8913,14051,$3.99,Everyone,Weather,"August 4, 2018",8.5,4.0 and up
8914,1419,0,Everyone,Personalization,"October 15, 2015",1.1,4.0 and up
8915,4595,0,Everyone,,"September 4, 2017",1.4.0,4.0 and up
8916,3390,0,Everyone,Education,"October 3, 2017",1.5.0,4.1 and up
8917,500,0,Everyone,,"February 16, 2018",10.012,4.1 and up
8918,23599,0,Teen,Action,"June 1, 2018",11.0.2,4.0 and up
8919,276,0,Everyone,,"March 22, 2016",Varies with device,Varies with device
8920,313,0,Everyone,Books & Reference,"August 4, 2018",0.7,1.0 and up
8921,314,0,Everyone,Books & Reference,"March 17, 2016",2.10,2.3.3 and up
8922,22,0,Everyone,Entertainment,"July 13, 2018",1.0.3,4.1 and up
8923,101163,0,Everyone,Productivity,"July 31, 2018",1.4.5.2,4.1 and up
8924,321,0,Everyone,,"February 14, 2015",1.0,2.2 and up
8925,265,0,Everyone,Entertainment,"January 6, 2017",1.0.0,4.1 and up
8926,128808,0,Everyone,Education;Education,"August 2, 2018",Varies with device,Varies with device
8927,1048766,0,Everyone,Productivity,"August 3, 2018",2.6.28,4.0.3 and up
8928,116,$4.60,Everyone,Books & Reference,"October 13, 2016",1.4,2.3 and up
8929,38,0,Everyone,Entertainment,"March 12, 2018",1.1.2.0,1.6 and up
8930,1251479,0,Everyone,Tools,"July 24, 2018",Varies with device,Varies with device
8931,5692,0,Everyone,,"July 27, 2018",R1.4.14.B1.4,4.1 and up
8932,321,0,Everyone,Video Players & Editors,"March 14, 2017",1.2.9,4.2 and up
8933,86,0,Everyone,,"July 17, 2018",3.0.3,4.3 and up
8934,16,0,Everyone,,"May 9, 2018",1.0.6,4.4 and up
8935,12,0,Everyone,Auto & Vehicles,"May 29, 2018",1.27,4.0 and up
8936,158,0,Everyone,Entertainment,"June 14, 2018",17.0,4.0 and up
8937,99,0,Everyone,Tools,"July 26, 2018",V1.0.9,4.0 and up
8938,97,0,Everyone,,"January 20, 2018",3.0,4.0 and up
8939,29,0,Everyone,Tools,"April 24, 2017",2.3.26,4.0.3 and up
8940,17,0,Everyone,Photography,"January 19, 2017",0.0.5,4.3 and up
8941,92,0,Everyone,Books & Reference,"October 18, 2017",2.0.0,4.1 and up
8942,1,0,Everyone,Photography,"July 7, 2017",10.4,4.2 and up
8943,5,0,Everyone,House & Home,"June 2, 2018",1.0,4.1 and up
8944,314,0,Everyone,Books & Reference,"October 24, 2016",6.0.0,4.0.3 and up
8945,67,0,Everyone,Tools,"June 2, 2017",1.0.8,4.0.3 and up
8946,6827,0,Everyone,Photography,"April 20, 2018",1.9.5,2.3 and up
8947,551,0,Everyone,,"March 13, 2014",1.4,4.0 and up
8948,10,0,Everyone,,"August 9, 2017",1.002,4.0.3 and up
8949,23,0,Everyone,,"December 16, 2016",1.1,3.0 and up
8950,223,0,Everyone,Photography,"October 28, 2017",1.06,4.2 and up
8951,770,$4.99,Everyone,,"October 7, 2016",1.6.7,2.3 and up
8952,3,0,Everyone,Photography,"July 17, 2018",1.0.10,4.0 and up
8953,118,0,Everyone,,"July 24, 2018",1.3.5,4.0 and up
8954,41,0,Everyone,,"January 14, 2018",1.02,4.0 and up
8955,21,0,Everyone,Entertainment,"January 20, 2018",5.0,4.0 and up
8956,1,0,Everyone,Education,"August 2, 2018",1.0,4.4 and up
8957,382,0,Everyone,Photography,"July 30, 2018",39.272.12,2.2 and up
8958,13,0,Everyone,Entertainment,"October 20, 2016",1.1,4.1 and up
8959,8,0,Everyone,Education,"March 12, 2017",1.0,4.1 and up
8960,6,0,Everyone,,"October 8, 2015",1.2,4.0.3 and up
8961,11,0,Everyone,Books & Reference,"July 23, 2017",1.09,4.2 and up
8962,81,0,Everyone,,"July 21, 2016",R1.3.21.3,4.1 and up
8963,166,0,Everyone,Entertainment,"March 11, 2018",3.0,4.0 and up
8964,3484,0,Everyone,Video Players & Editors,"December 18, 2017",3.0.1,4.0.3 and up
8965,1522,0,Everyone,Video Players & Editors,"July 17, 2018",V1.5.3,4.4 and up
8966,0,0,Everyone,,"October 23, 2017",1.0,4.1 and up
8967,5,0,Everyone,,"April 25, 2016",1.2,4.0.3 and up
8968,2,0,Everyone,,"September 19, 2017",1.0.0,2.2 and up
8969,2,0,Everyone,,"March 2, 2017",1.0,4.0 and up
8970,1,0,Teen,Productivity,"October 26, 2017",1.0.0,4.1 and up
8971,66,0,Everyone,Photography,"November 16, 2016",1.0.2,2.2 and up
8972,20,0,Everyone,,"May 1, 2017",7.0,2.3.3 and up
8973,14,0,Everyone,Travel & Local,"April 12, 2018",1.0,4.0 and up
8974,0,0,Everyone,,"May 23, 2018",Varies with device,Varies with device
8975,3816,0,Teen,Arcade,"July 7, 2016",1.0,3.0 and up
8976,427,0,Everyone,,"May 4, 2018",1.7.6,2.2 and up
8977,1283,0,Everyone,Photography,"June 21, 2018",1.2.7,4.1 and up
8978,17671,0,Everyone 10+,News & Magazines,"August 6, 2018",2.3.10,4.2 and up
8979,902,0,Everyone,Education,"September 28, 2017",1.0,4.4 and up
8980,33,0,Everyone,Business,"January 23, 2018",Varies with device,Varies with device
8981,44,0,Everyone,Business,"June 19, 2018",18.1.18164,4.1 and up
8982,322,0,Everyone,News & Magazines,"June 26, 2018",4.0.9,4.1 and up
8983,843,0,Everyone,Tools,"May 4, 2017",3.7.1,2.2 and up
8984,25,0,Everyone,News & Magazines,"April 26, 2018",1.0,4.1 and up
8985,21186,0,Everyone,,"August 4, 2018",Varies with device,Varies with device
8986,0,0,Everyone 10+,News & Magazines,"July 13, 2018",1.0.5,5.0 and up
8987,386,0,Everyone,News & Magazines,"October 27, 2017",3.2,4.1 and up
8988,0,0,Everyone,News & Magazines,"June 5, 2018",1.0,4.2 and up
8989,1,0,Everyone,News & Magazines,"July 2, 2018",1.0,4.1 and up
8990,25,0,Everyone,,"July 26, 2017",1.0.5,2.3 and up
8991,9,0,Everyone,News & Magazines,"April 26, 2018",1.0,4.1 and up
8992,102,0,Everyone,Business,"April 14, 2016",2.5.0-prod,2.2 and up
8993,38,0,Everyone,Education,"June 16, 2017",0.9.0,4.1 and up
8994,56,$0.99,Everyone,Tools,"June 5, 2014",1.1.0.0,2.1 and up
8995,11,0,Everyone,,"March 26, 2017",1.0.0,4.1 and up
8996,18298,0,Everyone,Education,"July 23, 2018",2.94,2.3.3 and up
8997,298,0,Teen,Communication,"November 28, 2017",Varies with device,4.1 and up
8998,9,0,Everyone,Events,"May 29, 2018",2.32.2,4.1 and up
8999,6,0,Everyone,Business,"May 14, 2018",1.1.2,5.0 and up
9000,5,0,Everyone,,"April 19, 2016",1.2,2.2 and up
9001,197,0,Everyone,Video Players & Editors,"February 5, 2017",1.0,4.0.3 and up
9002,1,0,Everyone,,"July 24, 2018",26.1,4.1 and up
9003,6,0,Everyone,Business,"July 25, 2018",69.1,4.1 and up
9004,10,0,Everyone,News & Magazines,"April 28, 2018",1.0,4.1 and up
9005,0,0,Teen,,"November 13, 2015",1.0,4.1 and up
9006,37,0,Everyone,Tools,"March 9, 2015",0.0.0.2,4.0 and up
9007,3375,0,Everyone,News & Magazines,"July 31, 2018",4.1,4.1 and up
9008,155,0,Everyone,Tools,"February 24, 2018",1.3,5.0 and up
9009,9,0,Everyone,,"April 5, 2017",1.0,1.6 and up
9010,0,0,Everyone,Social,"May 27, 2017",Varies with device,Varies with device
9011,13,$1.49,Everyone,,"April 4, 2017",1.2,2.3 and up
9012,9,0,Everyone,Business,"June 9, 2017",1.1.12,2.3 and up
9013,1,0,Everyone,,"July 25, 2018",1.1.1,4.0 and up
9014,35,0,Everyone,Travel & Local,"June 6, 2017",1.9,2.3.3 and up
9015,0,0,Everyone,,"February 5, 2017",1.0,2.3 and up
9016,0,0,Everyone,Health & Fitness,"July 9, 2018",4.2.2,4.1 and up
9017,7,0,Everyone,Tools,"August 5, 2018",1.7,4.0 and up
9018,65,0,Everyone,Tools,"November 27, 2014",1.4,2.0 and up
9019,171,0,Everyone,News & Magazines,"May 30, 2018",3.0,4.0 and up
9020,1,0,Everyone,Personalization,"July 25, 2018",1.1.1,4.0 and up
9021,2,0,Everyone,,"July 24, 2018",1.1.1,4.0 and up
9022,0,0,Everyone,Health & Fitness,"April 6, 2016",1.0,2.3 and up
9023,6697,0,Everyone,Shopping,"February 1, 2018",4.2.1,4.0 and up
9024,6156,0,Everyone,Finance,"May 9, 2017",1.0.10,4.0 and up
9025,416,$2.99,Teen,Action,"January 12, 2017",1.0.5,4.0 and up
9026,0,0,Everyone,Tools,"August 2, 2018",Varies with device,Varies with device
9027,552,$1.00,Everyone,Sports,"June 19, 2018",3.4,2.2 and up
9028,5964,0,Teen,,"January 9, 2015",1.1.0,2.2 and up
9029,3195,$0.99,Everyone,Puzzle,"November 26, 2015",1.2.7,2.1 and up
9030,115,0,Everyone,Communication,"July 15, 2016",1.4.4,4.1 and up
9031,0,$5.99,Everyone,,"August 2, 2018",Varies with device,Varies with device
9032,22,0,Everyone,Lifestyle,"July 19, 2016",2.0,4.0.3 and up
9033,281,0,Everyone,Puzzle,"April 15, 2018",1.4.6,4.0 and up
