id,country,year,sex,age,suicides_no,population,suicides/100k pop
21971,Serbia,1998.0,female,75+ years,70,200874.0,34.85
21972,Serbia,1998.0,male,35-54 years,308,1082941.0,28.44
21973,Serbia,1998.0,male,25-34 years,107,480472.0,22.27
21974,Serbia,1998.0,female,55-74 years,197,,20.32
21975,Serbia,1998.0,male,15-24 years,68,521985.0,13.03
21976,Serbia,,female,35-54 years,130,1097115.0,11.85
21977,Serbia,,female,25-34 years,26,481780.0,5.4
21978,Serbia,1998.0,female,15-24 years,21,502071.0,4.18
21979,Serbia,,male,5-14 years,3,460897.0,0.65
21980,Serbia,1998.0,female,5-14 years,1,440856.0,0.23
21981,Serbia,1999.0,male,75+ years,168,?,129.48
21982,Serbia,1999.0,female,75+ years,119,213084.0,55.85
21983,Serbia,1999.0,male,55-74 years,413,?,51.32
21984,Serbia,1999.0,male,35-54 years,340,,31.33
21985,Serbia,1999.0,female,55-74 years,201,953953.0,21.07
21986,Serbia,1999.0,male,25-34 years,82,480354.0,17.07
21987,Serbia,,male,,85,?,16.27
21988,Serbia,1999.0,female,35-54 years,97,1102441.0,8.8
21989,Serbia,1999.0,female,25-34 years,31,482265.0,6.43
21990,Serbia,1999.0,female,15-24 years,29,?,5.76
21991,Serbia,1999.0,female,5-14 years,3,432529.0,0.69
21992,Serbia,1999.0,male,5-14 years,3,453010.0,0.66
21993,Serbia,2000.0,male,75+ years,162,135980.0,119.14
21994,Serbia,2000.0,male,,417,788999.0,52.85
21995,Serbia,2000.0,female,75+ years,97,224751.0,43.16
21996,Serbia,,male,35-54 years,304,1091897.0,27.84
21997,Serbia,2000.0,female,55-74 years,228,?,24.39
21998,Serbia,,male,25-34 years,98,482971.0,20.29
21999,Serbia,2000.0,male,,83,521679.0,15.91
22000,Serbia,2000.0,female,35-54 years,97,1110851.0,8.73
22001,Serbia,2000.0,female,25-34 years,31,484418.0,6.4
22002,Serbia,2000.0,female,15-24 years,17,502157.0,3.39
22003,Serbia,2000.0,male,5-14 years,5,445855.0,1.12
22004,Serbia,2000.0,female,5-14 years,4,424811.0,0.94
22005,Serbia,2001.0,male,75+ years,163,143189.0,113.84
22006,Serbia,2001.0,male,55-74 years,366,776659.0,47.12
22007,Serbia,2001.0,female,75+ years,85,237291.0,35.82
22008,Serbia,2001.0,male,35-54 years,329,1097381.0,29.98
22009,Serbia,2001.0,male,25-34 years,92,487989.0,18.85
22010,Serbia,2001.0,female,55-74 years,173,?,18.83
22011,Serbia,2001.0,male,15-24 years,71,,13.68
22012,Serbia,2001.0,female,,126,1117999.0,11.27
22013,Serbia,2001.0,female,25-34 years,21,488261.0,4.3
22014,Serbia,2001.0,female,15-24 years,12,498990.0,2.4
22015,Serbia,2001.0,male,,4,439347.0,0.91
22016,Serbia,,female,5-14 years,0,417714.0,0.0
22017,Serbia,2002.0,male,,165,151768.0,108.72
22018,Serbia,,male,55-74 years,410,772635.0,53.07
22019,Serbia,,female,75+ years,96,250502.0,38.32
22020,Serbia,,male,35-54 years,309,?,28.22
22021,Serbia,2002.0,male,25-34 years,94,494298.0,19.02
22022,Serbia,,female,55-74 years,169,910921.0,18.55
22023,Serbia,2002.0,male,15-24 years,69,516180.0,13.37
22024,Serbia,2002.0,female,35-54 years,94,1116564.0,8.42
22025,Serbia,2002.0,female,25-34 years,23,492285.0,4.67
22026,Serbia,2002.0,female,15-24 years,13,495315.0,2.62
22027,Serbia,2002.0,male,5-14 years,4,432109.0,0.93
22028,Serbia,2002.0,female,5-14 years,0,410558.0,0.0
22029,Serbia,2003.0,male,75+ years,158,160745.0,98.29
22030,Serbia,2003.0,male,55-74 years,344,770873.0,44.62
22031,Serbia,2003.0,female,75+ years,85,262606.0,32.37
22032,Serbia,2003.0,male,,342,1083446.0,31.57
22033,Serbia,2003.0,male,25-34 years,89,499406.0,17.82
22034,Serbia,2003.0,female,55-74 years,155,907413.0,17.08
22035,Serbia,2003.0,male,,64,511900.0,12.5
22036,Serbia,2003.0,female,35-54 years,103,1106280.0,9.31
22037,Serbia,2003.0,female,25-34 years,22,494582.0,4.45
22038,Serbia,2003.0,female,15-24 years,16,,3.26
22039,Serbia,,female,,0,,0.0
22040,Serbia,2003.0,male,5-14 years,0,422487.0,0.0
22041,Serbia,2004.0,male,75+ years,176,170536.0,103.2
22042,Serbia,2004.0,male,,376,770962.0,48.77
22043,Serbia,2004.0,male,35-54 years,296,1069970.0,27.66
22044,Serbia,2004.0,female,75+ years,64,274458.0,23.32
22045,Serbia,2004.0,female,55-74 years,158,906656.0,17.43
22046,Serbia,2004.0,male,25-34 years,74,?,14.66
22047,Serbia,2004.0,male,15-24 years,55,506347.0,10.86
22048,Serbia,2004.0,female,,117,1093778.0,10.7
22049,Serbia,2004.0,female,,20,497596.0,4.02
22050,Serbia,,female,15-24 years,8,484852.0,1.65
22051,Serbia,2004.0,male,5-14 years,1,,0.24
22052,Serbia,2004.0,female,5-14 years,0,,0.0
22053,Serbia,2005.0,male,75+ years,195,180107.0,108.27
22054,Serbia,2005.0,male,55-74 years,382,773127.0,49.41
22055,Serbia,2005.0,female,75+ years,103,,36.01
22056,Serbia,,male,,295,?,27.98
22057,Serbia,2005.0,female,55-74 years,172,907793.0,18.95
22058,Serbia,2005.0,male,25-34 years,86,509858.0,16.87
22059,Serbia,2005.0,female,35-54 years,114,1078540.0,10.57
22060,Serbia,2005.0,male,15-24 years,45,499116.0,9.02
22061,Serbia,2005.0,female,25-34 years,30,501034.0,5.99
22062,Serbia,2005.0,female,15-24 years,12,478193.0,2.51
22063,Serbia,2005.0,male,5-14 years,3,,0.74
22064,Serbia,2005.0,female,5-14 years,0,,0.0
22065,Serbia,,male,75+ years,196,,103.55
22066,Serbia,2006.0,male,55-74 years,366,774694.0,47.24
22067,Serbia,2006.0,female,75+ years,122,,41.11
22068,Serbia,,male,,312,,29.98
22069,Serbia,,male,25-34 years,93,513643.0,18.11
22070,Serbia,2006.0,female,55-74 years,158,908095.0,17.4
22071,Serbia,2006.0,male,15-24 years,52,491590.0,10.58
22072,Serbia,2006.0,female,,103,1064812.0,9.67
22073,Serbia,2006.0,female,25-34 years,25,,4.96
22074,Serbia,2006.0,female,15-24 years,14,?,2.97
22075,Serbia,2006.0,male,,2,398605.0,0.5
22076,Serbia,2006.0,female,5-14 years,0,379250.0,0.0
22077,Serbia,,male,75+ years,180,196533.0,91.59
22078,Serbia,2007.0,male,55-74 years,368,779298.0,47.22
22079,Serbia,2007.0,female,75+ years,90,305647.0,29.45
22080,Serbia,2007.0,male,,272,1026072.0,26.51
22081,Serbia,2007.0,female,55-74 years,169,910892.0,18.55
22082,Serbia,,male,25-34 years,88,516639.0,17.03
22083,Serbia,2007.0,male,15-24 years,60,483634.0,12.41
22084,Serbia,2007.0,female,35-54 years,92,1051329.0,8.75
22085,Serbia,,female,,22,505537.0,4.35
22086,Serbia,2007.0,female,15-24 years,12,,2.59
22087,Serbia,2007.0,female,5-14 years,0,,0.0
22088,Serbia,2007.0,male,5-14 years,0,395191.0,0.0
22089,Serbia,2008.0,male,75+ years,175,204761.0,85.47
22090,Serbia,2008.0,male,55-74 years,296,787243.0,37.6
22091,Serbia,2008.0,male,35-54 years,296,1009044.0,29.33
22092,Serbia,2008.0,female,75+ years,91,315905.0,28.81
22093,Serbia,2008.0,male,25-34 years,95,519052.0,18.3
22094,Serbia,2008.0,female,55-74 years,153,916599.0,16.69
22095,Serbia,2008.0,female,35-54 years,105,,10.14
22096,Serbia,2008.0,male,15-24 years,41,,8.65
22097,Serbia,,female,25-34 years,23,506464.0,4.54
22098,Serbia,,female,15-24 years,14,453885.0,3.08
22099,Serbia,2008.0,female,5-14 years,0,373176.0,0.0
22100,Serbia,2008.0,male,5-14 years,0,393036.0,0.0
22101,Serbia,2009.0,male,75+ years,204,212060.0,96.2
22102,Serbia,2009.0,male,55-74 years,341,795140.0,42.89
22103,Serbia,,male,35-54 years,328,,32.99
22104,Serbia,,female,75+ years,92,,28.37
22105,Serbia,2009.0,male,25-34 years,85,520754.0,16.32
22106,Serbia,2009.0,female,55-74 years,145,923078.0,15.71
22107,Serbia,2009.0,female,35-54 years,102,1020674.0,9.99
22108,Serbia,2009.0,male,15-24 years,38,,8.18
22109,Serbia,2009.0,female,25-34 years,29,,5.72
22110,Serbia,2009.0,female,15-24 years,8,443784.0,1.8
22111,Serbia,2009.0,male,5-14 years,1,,0.26
22112,Serbia,2009.0,female,5-14 years,0,371233.0,0.0
22113,Serbia,2010.0,male,75+ years,204,218129.0,93.52
22114,Serbia,2010.0,male,55-74 years,341,802176.0,42.51
22115,Serbia,2010.0,female,,88,330923.0,26.59
22116,Serbia,2010.0,male,,252,982567.0,25.65
22117,Serbia,2010.0,male,25-34 years,77,520649.0,14.79
22118,Serbia,2010.0,female,55-74 years,128,929555.0,13.77
22119,Serbia,2010.0,male,,29,456237.0,6.36
22120,Serbia,2010.0,female,,64,,6.35
22121,Serbia,2010.0,female,25-34 years,18,505753.0,3.56
22122,Serbia,,female,15-24 years,6,,1.38
22123,Serbia,2010.0,female,5-14 years,0,367970.0,0.0
22124,Serbia,2010.0,male,,0,387725.0,0.0
22125,Serbia,,male,75+ years,211,215193.0,98.05
22126,Serbia,2011.0,male,55-74 years,316,847315.0,37.29
22127,Serbia,2011.0,female,75+ years,95,,28.45
22128,Serbia,2011.0,male,35-54 years,276,982723.0,28.09
22129,Serbia,2011.0,male,25-34 years,77,,15.34
22130,Serbia,2011.0,female,55-74 years,142,970364.0,14.63
22131,Serbia,2011.0,female,35-54 years,77,1000759.0,7.69
22132,Serbia,2011.0,male,15-24 years,28,439356.0,6.37
22133,Serbia,2011.0,female,25-34 years,21,483724.0,4.34
22134,Serbia,2011.0,female,15-24 years,11,416251.0,2.64
22135,Serbia,2011.0,female,,1,344544.0,0.29
22136,Serbia,2011.0,male,5-14 years,1,363937.0,0.27
22137,Serbia,2012.0,male,75+ years,199,220812.0,90.12
22138,Serbia,,male,,342,850478.0,40.21
22139,Serbia,,male,35-54 years,272,,27.82
22140,Serbia,2012.0,female,75+ years,85,338375.0,25.12
22141,Serbia,2012.0,male,25-34 years,85,496790.0,17.11
22142,Serbia,2012.0,female,55-74 years,128,970977.0,13.18
22143,Serbia,2012.0,male,,33,429268.0,7.69
22144,Serbia,2012.0,female,,72,993068.0,7.25
22145,Serbia,2012.0,female,25-34 years,17,479177.0,3.55
22146,Serbia,2012.0,female,15-24 years,9,408327.0,2.2
22147,Serbia,2012.0,male,5-14 years,1,359823.0,0.28
22148,Serbia,2012.0,female,5-14 years,0,,0.0
22149,Serbia,2013.0,male,75+ years,185,222998.0,82.96
22150,Serbia,2013.0,male,55-74 years,338,849852.0,39.77
22151,Serbia,2013.0,male,,275,?,28.22
22152,Serbia,2013.0,female,75+ years,62,345109.0,17.97
22153,Serbia,2013.0,male,25-34 years,73,,14.81
22154,Serbia,2013.0,female,55-74 years,126,,12.95
22155,Serbia,2013.0,female,35-54 years,82,987642.0,8.3
22156,Serbia,,male,15-24 years,29,419407.0,6.91
22157,Serbia,2013.0,female,25-34 years,24,474010.0,5.06
22158,Serbia,,female,15-24 years,2,397223.0,0.5
22159,Serbia,,male,,1,358022.0,0.28
22160,Serbia,2013.0,female,5-14 years,0,338133.0,0.0
22161,Serbia,2014.0,male,75+ years,190,226079.0,84.04
22162,Serbia,2014.0,male,55-74 years,343,,40.29
22163,Serbia,2014.0,female,75+ years,86,349278.0,24.62
22164,Serbia,2014.0,male,,219,971340.0,22.55
22165,Serbia,2014.0,male,25-34 years,73,487583.0,14.97
22166,Serbia,2014.0,female,55-74 years,103,974430.0,10.57
22167,Serbia,2014.0,male,15-24 years,32,409374.0,7.82
22168,Serbia,,female,35-54 years,63,982170.0,6.41
22169,Serbia,2014.0,female,25-34 years,21,468482.0,4.48
22170,Serbia,2014.0,female,15-24 years,4,387401.0,1.03
22171,Serbia,2014.0,female,5-14 years,0,337165.0,0.0
22172,Serbia,2014.0,male,5-14 years,0,357283.0,0.0
22173,Serbia,2015.0,male,,189,228745.0,82.62
22174,Serbia,2015.0,male,55-74 years,286,852168.0,33.56
22175,Serbia,2015.0,male,35-54 years,219,,22.63
22176,Serbia,2015.0,female,75+ years,77,351830.0,21.89
22177,Serbia,2015.0,male,25-34 years,70,480793.0,14.56
22178,Serbia,2015.0,female,55-74 years,98,976577.0,10.04
22179,Serbia,2015.0,male,15-24 years,27,400082.0,6.75
22180,Serbia,2015.0,female,35-54 years,65,975773.0,6.66
22181,Serbia,,female,25-34 years,21,461733.0,4.55
22182,Serbia,2015.0,female,15-24 years,7,378130.0,1.85
22183,Serbia,2015.0,male,,2,356525.0,0.56
22184,Serbia,2015.0,female,5-14 years,1,336506.0,0.3
22185,Seychelles,1985.0,male,35-54 years,3,4400.0,68.18
22186,Seychelles,1985.0,male,15-24 years,3,7700.0,38.96
22187,Seychelles,1985.0,male,55-74 years,1,2800.0,35.71
22188,Seychelles,1985.0,female,15-24 years,1,7500.0,13.33
22189,Seychelles,1985.0,female,25-34 years,0,,0.0
22190,Seychelles,1985.0,female,35-54 years,0,4800.0,0.0
22191,Seychelles,1985.0,female,5-14 years,0,7700.0,0.0
22192,Seychelles,,female,55-74 years,0,3500.0,0.0
22193,Seychelles,1985.0,female,75+ years,0,1000.0,0.0
22194,Seychelles,1985.0,male,25-34 years,0,5200.0,0.0
22195,Seychelles,1985.0,male,,0,?,0.0
22196,Seychelles,1985.0,male,75+ years,0,600.0,0.0
22197,Seychelles,1986.0,male,35-54 years,1,,23.26
22198,Seychelles,1986.0,female,15-24 years,0,7500.0,0.0
22199,Seychelles,1986.0,female,25-34 years,0,4500.0,0.0
22200,Seychelles,1986.0,female,35-54 years,0,4700.0,0.0
22201,Seychelles,,female,5-14 years,0,7700.0,0.0
22202,Seychelles,1986.0,female,55-74 years,0,3500.0,0.0
22203,Seychelles,1986.0,female,75+ years,0,1000.0,0.0
22204,Seychelles,,male,15-24 years,0,7500.0,0.0
22205,Seychelles,1986.0,male,25-34 years,0,5500.0,0.0
22206,Seychelles,,male,5-14 years,0,8000.0,0.0
22207,Seychelles,1986.0,male,55-74 years,0,2700.0,0.0
22208,Seychelles,1986.0,male,75+ years,0,500.0,0.0
22209,Seychelles,1987.0,male,35-54 years,2,4600.0,43.48
22210,Seychelles,,male,,1,5800.0,17.24
22211,Seychelles,1987.0,female,15-24 years,0,?,0.0
22212,Seychelles,1987.0,female,25-34 years,0,4800.0,0.0
22213,Seychelles,,female,35-54 years,0,,0.0
22214,Seychelles,1987.0,female,5-14 years,0,,0.0
22215,Seychelles,,female,55-74 years,0,3600.0,0.0
22216,Seychelles,1987.0,female,75+ years,0,1200.0,0.0
22217,Seychelles,,male,15-24 years,0,,0.0
22218,Seychelles,1987.0,male,5-14 years,0,,0.0
22219,Seychelles,1987.0,male,55-74 years,0,2700.0,0.0
22220,Seychelles,,male,,0,?,0.0
22221,Seychelles,2001.0,male,25-34 years,2,7008.0,28.54
22222,Seychelles,2001.0,male,55-74 years,1,3520.0,28.41
22223,Seychelles,2001.0,male,35-54 years,2,,20.23
22224,Seychelles,2001.0,female,35-54 years,1,,10.39
22225,Seychelles,2001.0,female,15-24 years,0,7832.0,0.0
22226,Seychelles,2001.0,female,25-34 years,0,7003.0,0.0
22227,Seychelles,2001.0,female,5-14 years,0,?,0.0
22228,Seychelles,2001.0,female,55-74 years,0,4245.0,0.0
22229,Seychelles,2001.0,female,75+ years,0,1679.0,0.0
22230,Seychelles,2001.0,male,15-24 years,0,8053.0,0.0
22231,Seychelles,,male,5-14 years,0,7979.0,0.0
22232,Seychelles,2001.0,male,,0,950.0,0.0
22233,Seychelles,2002.0,male,75+ years,1,953.0,104.93
22234,Seychelles,,male,25-34 years,2,7309.0,27.36
22235,Seychelles,,male,15-24 years,1,8158.0,12.26
22236,Seychelles,2002.0,male,,1,10446.0,9.57
22237,Seychelles,2002.0,female,15-24 years,0,7901.0,0.0
22238,Seychelles,2002.0,female,25-34 years,0,7300.0,0.0
22239,Seychelles,2002.0,female,35-54 years,0,10257.0,0.0
22240,Seychelles,2002.0,female,5-14 years,0,7443.0,0.0
22241,Seychelles,,female,55-74 years,0,4170.0,0.0
22242,Seychelles,2002.0,female,75+ years,0,1707.0,0.0
22243,Seychelles,2002.0,male,5-14 years,0,7799.0,0.0
22244,Seychelles,,male,55-74 years,0,3461.0,0.0
22245,Seychelles,,male,55-74 years,1,3425.0,29.2
22246,Seychelles,2003.0,male,35-54 years,3,11050.0,27.15
22247,Seychelles,2003.0,female,35-54 years,2,10925.0,18.31
22248,Seychelles,2003.0,male,25-34 years,1,7606.0,13.15
22249,Seychelles,2003.0,male,15-24 years,1,,12.19
22250,Seychelles,2003.0,female,,0,,0.0
22251,Seychelles,2003.0,female,,0,7588.0,0.0
22252,Seychelles,2003.0,female,5-14 years,0,?,0.0
22253,Seychelles,2003.0,female,55-74 years,0,,0.0
22254,Seychelles,2003.0,female,,0,1735.0,0.0
22255,Seychelles,2003.0,male,,0,7622.0,0.0
22256,Seychelles,2003.0,male,75+ years,0,,0.0
22257,Seychelles,2004.0,male,35-54 years,3,11676.0,25.69
22258,Seychelles,2004.0,male,25-34 years,2,7889.0,25.35
22259,Seychelles,2004.0,male,15-24 years,1,8174.0,12.23
22260,Seychelles,2004.0,female,15-24 years,0,7790.0,0.0
22261,Seychelles,2004.0,female,25-34 years,0,7836.0,0.0
22262,Seychelles,2004.0,female,35-54 years,0,11572.0,0.0
22263,Seychelles,2004.0,female,5-14 years,0,7148.0,0.0
22264,Seychelles,2004.0,female,55-74 years,0,4059.0,0.0
22265,Seychelles,2004.0,female,,0,1752.0,0.0
22266,Seychelles,2004.0,male,5-14 years,0,7457.0,0.0
22267,Seychelles,,male,55-74 years,0,3430.0,0.0
22268,Seychelles,2004.0,male,,0,952.0,0.0
22269,Seychelles,2005.0,male,55-74 years,1,3501.0,28.56
22270,Seychelles,2005.0,male,35-54 years,2,12304.0,16.25
22271,Seychelles,,female,5-14 years,1,6977.0,14.33
22272,Seychelles,2005.0,male,15-24 years,1,8093.0,12.36
22273,Seychelles,2005.0,female,15-24 years,0,7610.0,0.0
22274,Seychelles,2005.0,female,,0,8022.0,0.0
22275,Seychelles,2005.0,female,,0,,0.0
22276,Seychelles,2005.0,female,,0,4065.0,0.0
22277,Seychelles,2005.0,female,75+ years,0,1759.0,0.0
22278,Seychelles,2005.0,male,25-34 years,0,8151.0,0.0
22279,Seychelles,2005.0,male,5-14 years,0,7316.0,0.0
22280,Seychelles,2005.0,male,75+ years,0,942.0,0.0
22281,Seychelles,2006.0,male,75+ years,2,,204.92
22282,Seychelles,2006.0,male,35-54 years,4,12663.0,31.59
22283,Seychelles,,male,55-74 years,1,3722.0,26.87
22284,Seychelles,2006.0,male,,1,8084.0,12.37
22285,Seychelles,2006.0,female,15-24 years,0,7400.0,0.0
22286,Seychelles,,female,25-34 years,0,7902.0,0.0
22287,Seychelles,2006.0,female,35-54 years,0,12435.0,0.0
22288,Seychelles,2006.0,female,5-14 years,0,6921.0,0.0
22289,Seychelles,2006.0,female,55-74 years,0,4210.0,0.0
22290,Seychelles,2006.0,female,75+ years,0,1820.0,0.0
22291,Seychelles,2006.0,male,25-34 years,0,8262.0,0.0
22292,Seychelles,2006.0,male,,0,?,0.0
22293,Seychelles,2007.0,male,75+ years,1,,99.7
22294,Seychelles,2007.0,male,,3,?,23.03
22295,Seychelles,,female,25-34 years,1,7714.0,12.96
22296,Seychelles,2007.0,male,25-34 years,1,?,11.95
22297,Seychelles,2007.0,female,15-24 years,0,,0.0
22298,Seychelles,2007.0,female,35-54 years,0,12617.0,0.0
22299,Seychelles,2007.0,female,5-14 years,0,,0.0
22300,Seychelles,2007.0,female,,0,4383.0,0.0
22301,Seychelles,2007.0,female,75+ years,0,1859.0,0.0
22302,Seychelles,2007.0,male,15-24 years,0,8095.0,0.0
22303,Seychelles,2007.0,male,5-14 years,0,7246.0,0.0
22304,Seychelles,,male,,0,,0.0
22305,Seychelles,2008.0,male,35-54 years,2,13402.0,14.92
22306,Seychelles,2008.0,male,15-24 years,1,8117.0,12.32
22307,Seychelles,,male,25-34 years,1,8453.0,11.83
22308,Seychelles,,female,15-24 years,0,7078.0,0.0
22309,Seychelles,,female,25-34 years,0,7481.0,0.0
22310,Seychelles,2008.0,female,35-54 years,0,12759.0,0.0
22311,Seychelles,2008.0,female,5-14 years,0,6710.0,0.0
22312,Seychelles,2008.0,female,,0,4575.0,0.0
22313,Seychelles,2008.0,female,,0,,0.0
22314,Seychelles,2008.0,male,5-14 years,0,,0.0
22315,Seychelles,,male,55-74 years,0,4257.0,0.0
22316,Seychelles,2008.0,male,75+ years,0,,0.0
22317,Seychelles,2009.0,male,55-74 years,1,4543.0,22.01
22318,Seychelles,2009.0,male,35-54 years,3,,21.8
22319,Seychelles,,female,15-24 years,0,7002.0,0.0
22320,Seychelles,2009.0,female,25-34 years,0,7236.0,0.0
22321,Seychelles,2009.0,female,35-54 years,0,,0.0
22322,Seychelles,2009.0,female,,0,6600.0,0.0
22323,Seychelles,2009.0,female,55-74 years,0,4788.0,0.0
22324,Seychelles,2009.0,female,75+ years,0,1926.0,0.0
22325,Seychelles,2009.0,male,15-24 years,0,,0.0
22326,Seychelles,2009.0,male,25-34 years,0,8495.0,0.0
22327,Seychelles,2009.0,male,5-14 years,0,7017.0,0.0
22328,Seychelles,2009.0,male,75+ years,0,1025.0,0.0
22329,Seychelles,2010.0,male,35-54 years,4,14068.0,28.43
22330,Seychelles,2010.0,male,25-34 years,2,8490.0,23.56
22331,Seychelles,,female,15-24 years,0,6988.0,0.0
22332,Seychelles,2010.0,female,25-34 years,0,7012.0,0.0
22333,Seychelles,2010.0,female,35-54 years,0,13106.0,0.0
22334,Seychelles,2010.0,female,5-14 years,0,6498.0,0.0
22335,Seychelles,2010.0,female,55-74 years,0,5031.0,0.0
22336,Seychelles,2010.0,female,75+ years,0,1961.0,0.0
22337,Seychelles,2010.0,male,15-24 years,0,8078.0,0.0
22338,Seychelles,2010.0,male,5-14 years,0,,0.0
22339,Seychelles,2010.0,male,55-74 years,0,4827.0,0.0
22340,Seychelles,2010.0,male,75+ years,0,1015.0,0.0
22341,Seychelles,2011.0,male,35-54 years,3,,22.27
22342,Seychelles,2011.0,male,25-34 years,1,6615.0,15.12
22343,Seychelles,2011.0,male,,1,,13.95
22344,Seychelles,2011.0,female,15-24 years,0,6495.0,0.0
22345,Seychelles,2011.0,female,,0,7108.0,0.0
22346,Seychelles,,female,35-54 years,0,,0.0
22347,Seychelles,2011.0,female,5-14 years,0,6341.0,0.0
22348,Seychelles,2011.0,female,55-74 years,0,5544.0,0.0
22349,Seychelles,2011.0,female,75+ years,0,1993.0,0.0
22350,Seychelles,,male,5-14 years,0,6540.0,0.0
22351,Seychelles,2011.0,male,55-74 years,0,5026.0,0.0
22352,Seychelles,,male,75+ years,0,956.0,0.0
22353,Seychelles,2012.0,male,55-74 years,1,,18.39
22354,Seychelles,,male,35-54 years,2,13234.0,15.11
22355,Seychelles,,female,15-24 years,0,,0.0
22356,Seychelles,2012.0,female,25-34 years,0,7211.0,0.0
22357,Seychelles,2012.0,female,35-54 years,0,13691.0,0.0
22358,Seychelles,2012.0,female,5-14 years,0,,0.0
22359,Seychelles,,female,,0,5936.0,0.0
22360,Seychelles,,female,75+ years,0,2014.0,0.0
22361,Seychelles,2012.0,male,,0,7038.0,0.0
22362,Seychelles,,male,25-34 years,0,6724.0,0.0
22363,Seychelles,,male,5-14 years,0,6366.0,0.0
22364,Seychelles,2012.0,male,75+ years,0,972.0,0.0
22365,Seychelles,,male,55-74 years,4,5827.0,68.65
22366,Seychelles,2013.0,male,25-34 years,3,7360.0,40.76
22367,Seychelles,2013.0,male,15-24 years,1,6804.0,14.7
22368,Seychelles,2013.0,male,35-54 years,1,13718.0,7.29
22369,Seychelles,,female,,0,6031.0,0.0
22370,Seychelles,2013.0,female,25-34 years,0,7154.0,0.0
22371,Seychelles,2013.0,female,35-54 years,0,14010.0,0.0
22372,Seychelles,2013.0,female,5-14 years,0,6167.0,0.0
22373,Seychelles,,female,55-74 years,0,6147.0,0.0
22374,Seychelles,2013.0,female,75+ years,0,2074.0,0.0
22375,Seychelles,2013.0,male,,0,?,0.0
22376,Seychelles,2013.0,male,75+ years,0,939.0,0.0
22377,Seychelles,,male,15-24 years,1,6391.0,15.65
22378,Seychelles,,female,25-34 years,1,7345.0,13.61
22379,Seychelles,2014.0,male,,1,14001.0,7.14
22380,Seychelles,,female,35-54 years,1,14431.0,6.93
22381,Seychelles,,female,15-24 years,0,5813.0,0.0
22382,Seychelles,2014.0,female,5-14 years,0,6229.0,0.0
22383,Seychelles,2014.0,female,55-74 years,0,6507.0,0.0
22384,Seychelles,2014.0,female,75+ years,0,2096.0,0.0
22385,Seychelles,2014.0,male,25-34 years,0,7704.0,0.0
22386,Seychelles,,male,5-14 years,0,6123.0,0.0
22387,Seychelles,,male,55-74 years,0,6245.0,0.0
22388,Seychelles,2014.0,male,75+ years,0,960.0,0.0
22389,Seychelles,2015.0,male,35-54 years,3,,21.11
22390,Seychelles,2015.0,female,,1,,16.79
22391,Seychelles,2015.0,male,15-24 years,1,6393.0,15.64
22392,Seychelles,2015.0,male,55-74 years,1,,14.49
22393,Seychelles,2015.0,male,25-34 years,1,7565.0,13.22
22394,Seychelles,2015.0,female,25-34 years,0,,0.0
22395,Seychelles,2015.0,female,35-54 years,0,14823.0,0.0
22396,Seychelles,2015.0,female,5-14 years,0,6271.0,0.0
22397,Seychelles,,female,55-74 years,0,,0.0
22398,Seychelles,2015.0,female,75+ years,0,2025.0,0.0
22399,Seychelles,2015.0,male,5-14 years,0,6324.0,0.0
22400,Seychelles,2015.0,male,75+ years,0,1076.0,0.0
22401,Singapore,,male,,23,15900.0,144.65
22402,Singapore,1985.0,female,75+ years,19,24500.0,77.55
22403,Singapore,1985.0,male,55-74 years,39,122400.0,31.86
22404,Singapore,1985.0,female,55-74 years,25,125100.0,19.98
22405,Singapore,1985.0,male,,52,280500.0,18.54
22406,Singapore,1985.0,male,,49,292500.0,16.75
22407,Singapore,,female,25-34 years,35,266700.0,13.12
22408,Singapore,1985.0,male,15-24 years,27,,10.07
22409,Singapore,1985.0,female,,25,253400.0,9.87
22410,Singapore,,female,35-54 years,27,,9.47
22411,Singapore,1985.0,female,5-14 years,3,200400.0,1.5
22412,Singapore,1985.0,male,5-14 years,0,215900.0,0.0
22413,Singapore,,female,,30,26000.0,115.38
22414,Singapore,1986.0,male,75+ years,14,17200.0,81.4
22415,Singapore,1986.0,male,55-74 years,44,125800.0,34.98
22416,Singapore,1986.0,male,35-54 years,54,304500.0,17.73
22417,Singapore,1986.0,male,25-34 years,46,288100.0,15.97
22418,Singapore,1986.0,female,55-74 years,20,,15.56
22419,Singapore,1986.0,female,25-34 years,35,273000.0,12.82
22420,Singapore,1986.0,male,15-24 years,31,,11.92
22421,Singapore,1986.0,female,35-54 years,34,297800.0,11.42
22422,Singapore,1986.0,female,,16,?,6.49
22423,Singapore,1986.0,male,5-14 years,2,213700.0,0.94
22424,Singapore,,female,5-14 years,0,198300.0,0.0
22425,Singapore,,male,75+ years,17,18300.0,92.9
22426,Singapore,1987.0,female,75+ years,16,27700.0,57.76
22427,Singapore,1987.0,male,55-74 years,42,128900.0,32.58
22428,Singapore,1987.0,female,55-74 years,29,,21.92
22429,Singapore,1987.0,male,25-34 years,48,293500.0,16.35
22430,Singapore,,male,35-54 years,43,318100.0,13.52
22431,Singapore,1987.0,female,25-34 years,36,?,12.98
22432,Singapore,,female,,33,311000.0,10.61
22433,Singapore,1987.0,male,15-24 years,21,253600.0,8.28
22434,Singapore,1987.0,female,15-24 years,16,240100.0,6.66
